Text,Label
First yr not being around my dad on da holidays n it's breaking my heart  I wish he just call me that's all i want 4 Christmas,1
I never thought I'd see my life represented as an emoji     pic.twitter.com/GkCLHHZ1sT,0
Depression sucks #getHelp  ,1
"“I am very sad and I feel more miserable than I can say, and I do not know how far I’ve come. I do not know what to do or what to think.”",1
@birdtabs A pleasure! ☺ the directory great way to start exploring new opportunities,0
"That moment your mom buys you a Phone, (._.) and she buys the exact phone you told her not to buy.   I hate ",0
So much excitement for Rome this time next week - getting ready to burn and turn red too 😂,0
"In St.Thomas. Can't tweet and watch PLL, wifi sucks. ",0
I don't have any gifs to suit my mood for once  ,1
136  ???????????????2?????????????????????????????....  ?????????????????????????????  ????????????????????????????????????  ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ???????????????.......  pic.twitter.com/4zVyJpDKc3,0
Can people please stop posting pics with their families. Thanks.,1
Gm and have a  #Tuesday!,0
WHO THE FUCK WANTS TO be my friend and talk about some random shit? I has the lonelies ????    pic.twitter.com/5fVLFsmCbT,1
I'm trying really hard to find a reason to be positive about today and keep coming up empty   pic.twitter.com/4j8PkbxzMg,0
"@ChikagaiHeichou Carla took Eren over to a bench so he could sit down again, sensing his weariness she thought it would be best if he »",0
So what do you do when your favorite chinese restaurant closes after coming in for 10 years? You go into withdrawal.  ,0
"I would do one of the friends of 2016 lists, only problem is I need friends to make that  ",1
Trying my best to function as a normal human being. Feeling like a zombie.  ,1
is dangerous and deadly; hopeless people has nothing to loose.   sure children and young people are nurtured to be hopeful and see the beighter side of life.  RRM.,0
Don't let a #Season of #Sorrow turn into a lifetime of #bitterness ~ #FearfullyMade #GracefullySaved,0
" and . Not , just disappointed",0
MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles,0
Got to regretfully admit that this years Top Gear Christmas Special was rubbish. The only good thing was the cars :-/ ,0
The next story about depression was also awesome. What a super lady to shine through tough times and then tell her story to help others.,0
@shlmrie ohh im so kiliigg HAHAHA #flattered thank youuu! 💛,0
"oh no  Benny’s “my love, my life” came on shuffle and I’m   pic.twitter.com/gg7pWVFvat",0
@seanhannity Why are we still talking about the elections? It's like we're stuck in October 2016 but we still get older. ,0
@passagefoods @TKMaxx_UK @Tesco Yes!!! Thank you. Bought loads today! #happy,0
"Nole, you just can't go easy on a girl's heart can you? #Wimbledon ",0
"Rejoice always, #pray continually, #givethanks in all circumstances; for this is God’s will for you in Christ Jesus. 1 Thess. 5:16-18 #joy",0
@ButUCanCallMeZ I always wondered your feelings on this and I'm so glad to hear it. 😊,0
"It is all the same. Goodbye to crappy 2014, howdy and welcome equally crappy 2015! ???‰   ",0
" people may be preoccupied with thoughts of worthlessness, inappropriate guilt, helplessness, hopelessness, and self-hatred.",0
"Vegas, you won. ",0
I always get  between Dec. 26 and . And really on into January. ?,0
slowly your heart peeled off itself...  ,0
I'm not gonna be his center of attention. His cousin will be. I want ur attention to. Ur cousin is staying till new years ,1
"Oklahoma, South Carolina, Idaho, and Louisiana I'll see you this fall 😍 #excitement",0
"An email that will never be sent, a message that will remain unsaid, a voice never heard again. #loss #sorrow #Friends",1
"I wore shorts today because it was boiling yesterday, It's going to rain. You are welcome.",0
"I feel so sad because i can't be happy, and that makes me more unhappy  ",1
"Its a comforting experience to pull off a major freeway and there not be one person as far as the eye can see.  ,  ",0
"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.    ",1
Why must my mother marry this man  ,1
@cteeezy Lmfao look at it sober . 7102017 says 7102017 backwards lol and that was the date yesterday,0
Gosh I needed this to lift me up!  was getting me down  pic.twitter.com/aKXO9rDvom,1
1-3KohGeーBuddhism verse for cleanse oneself with incense #Buddha,0
@nkrrao karamadai ranganatha. Pallikondeeswarar shiva. Some more avl. Dont outrage without reason @kalps1616,0
May God restore your hope today.    pic.twitter.com/jpwLKNRLMO,0
"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch ",0
This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers,0
Not felling the best right now... Life and anxiety is getting the best of me??,1
Wait... I can't believe I've  manga in hiatus  since +/- 2010.... ,0
Scratched 2 inches ice off the car 2 go sledging.After being done we had enough snow and stayed at home   pic.twitter.com/RaRHNljLMt,0
"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring",0
I don't know but today is such a bad day. So much is floating around in my head and I don't wanna do anything. Just wanna lay in bed and cry over how useless and worthless I am. I hate my,1
Going to bed with dry and clean hair. #blessing,0
38. I've realised you shouldn't be ashamed to admit you suffer from  and it's best out in the open ,1
@TheOpen @RoyalBirkdale_ I'll be there with @Jimbo_7 cheering on @MattFitz94 on Friday - can't wait!,0
Officially done with greys anatomy ????????,0
@annie_hawthorne Just one? 😄  Cress and Thorne from the Lunar Chronicles. Good character arcs + absolutely adorable.,0
  rules  doesn't don't let it win ???????‰???†???�??‘�??’•,0
"Thought about  more than once over the holidays, all I seem 2 be doin is drink  & stay in bed ",1
is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more! ,0
Who ever knew it would feel good to have such a wonderful hour and a half interview? 😁 #smiling #success,0
"May you find your #center the peace of your #soul, joy in your #heart #understanding in your #mind. This is my #blessing &amp; #prayer for you.🌞",0
Frick! @dalebrisby is hilarious! Lovin his portrayal of a rancher picking up feed bags &amp; climbing over the panel! 😂😂 #peedalittle #laugh,0
"Maybe I should hang myself with the Christmas lights, there's a nice image for you. Tis the season after all.   ",0
Was called a slut last night…um I'm not one…I don't have sex with every guy I meet…get it right people…??????,0
What do you think?  or ? Something else? pic.twitter.com/FNM1aQ1Rqi,0
I feel so   and a tad  but I'm afraid to call a friend :(,1
Fellow  : How do you deal with  ?,0
"1 Samuel 18:15\nAnd when #Saul saw that he had great #success, he stood in #fearful #awe of him.",0
@LoganPaul hii logan! 😍 new maverick here!!! :D recently I've been watching your vlogs and I'm soo into it. :),0
Family when one is missing holidays dont feel right.   ,0
"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,0
"“Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.”\nGalatians 6:9 NIV",0
"@danabente Well, thank you. Sincerely 😊",0
I <3 this @ANOHNItweets LP so so much ,0
"Since RED China entered the WTO, 70,000 U.S. factories have closed. - D. Trump  ",0
Looks like it's one of those cry yourself to sleep nights...,1
I've slept the better part of two days away   .,1
Niall's handwriting is so beautiful 😭,0
If I don't say goodbye that means you'll see me again maybe not right away but we'll meet again,0
@karenlynnn I'm just a dabbler but I'm very glad to meet you as well. 😊,0
still feeling like crap. havent had a good christmas in quite a few years   ,1
"Hope 2016 is a better year for me, 2015 wasn't good. Hope things can go right in my life. ",1
"I only miss the memories, not you   ",1
No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr,1
"Its the 31.12.14, 22:34  in South Africa right now & I am literally alone on New Years Eve. Literally.   ",1
Happy birthday to me ❤️ #blessed,0
"Some days the  settles in the soul. The eyes don't twinkle, the lips forget to  and the  sinks.",0
"Sometimes tears are hard to dry wanting only to say goodbye, there's too much to do so let this life live for you. ?© ",0
How far a lonely person can go.   pic.twitter.com/GbdKxgZodH,0
"If you cheat, you are trash. I don't care what the situation is, doesn't matter. Nobody deserves to fall asleep at night wondering why they weren't enough?? ",0
Up bright and early for class today 😂👌🏾 I can't miss nane nother one,0
When i just keep hating my life due the others that put an extreme pressure on me...    ,1
Can finally start looking forward to my sisters wedding on Friday now the car is sorted ☺️🎉👰🏻 #relieved,0
can depression stop lack of promotion at work??,1
"Is everyone else in the world a  idiot, or am I wrong THAT often? ",1
Let's start all over again.....\n#feels #lover #happiness #loyalty #truth,0
