Text,Label,text_cleaned
Lately - nothing has been going right . ,1,lately going right
"@tays5h happy birthday baby, i wish you happiness in liiiiife☁💙✨",0,happy birthday baby wish happiness liife
When ur father AND ur brother lost our transport card...    pic.twitter.com/ZvFZbIgIvo,0,ur father ur brother lost transport card
So dat i cn hv mah best lyf ever had n my hand & i dn't wnt 2 see myself a  man n future. So i wish me having... Cntd..,1,dat cn hv mah best lyf n hand d not wnt man n future wish having cntd
I am seriously considering takeing a day off just to stream all day really need to 😂 #😂 #streaming #take #the #day #off,0,seriously considering takeing day just stream day really need streaming day
It's so sad when you talk so highly of someone then they end up disappointing u and making u look like a pendeja,1,sad talk highly end disappointing u making u look like pendeja
Cant believe theres less then a week to school! ,0,believe there week school
@bbcbristolsport so proud of City...2 Bristol boys scoring and a great performance...where's the cider  #OTIB,0,proud city bristol boy scoring great performancewhere cider otib
All the proud parents on fb about their kids school report and am shitting myself for Graces arriving 😂😂😂  #troublemaker,0,proud parent fb kid school report shitting grace arriving troublemaker
nobody knows it’s my birthday am so depressed,0,know birthday depressed
"Hon. Miss Dashwood, whose manners very pretty face, she offended you have done before.",0,hon miss dashwood manner pretty face offended before
My  binge concluded with episode 3 last night. Anakin Skywalker's life is just heart breaking. ????,0,binge concluded episode night anakin skywalker life just heart breaking
Feeling like a worthless piece of trash ????,1,feeling like worthless piece trash
Christmas just ain't what it used to be.,1,christmas just ai not used be
@Tayylittle Mmm..is there any other way to start the day? ☕️ #yummy,0,mmis way start day yummy
"For the first time in quite a while, I don't think I've even seen enough movies to make kshock's top 10 films of the year.  ???“",0,time quite while not think seen movie make kshock film year
Tonight's episode of #GameOfThrones is just epic went through so many emotions watching it #dragonwhitewalker #flippinheck #brilliant,0,tonight episode gameofthrones just epic went emotion watching dragonwhitewalker flippinheck brilliant
"I'm , , Crying, and just feeling fucking Lousy today. I need a friend today to Perk me up. Hopefully. or least lend a ear.",1,cry just feeling fucking lousy today need friend today perk up hopefully lend ear
1. Burning Desire: You must be in love with your goal. #thinkandgrowrich #health #money #happiness #love,0,burning desire love goal thinkandgrowrich health money happiness love
"Something I'm trying to do now - but not succeeding. Thinking of totally abandoning all my plans for Kindness Collective, Camerados, Friendly Bench etc and retreating back into my flat and never getting involved with anything again.    pic.twitter.com/OeYiaUa0WG",1,trying not succeeding thinking totally abandoning plan kindness collective camerados friendly bench retreating flat getting involved again
No one can provoke you. No one can make you happy or unhappy. You are the one in control.,0,provoke you make happy unhappy control
wish things weren't how they are now. This year has had so much heart trauma. Makes my head spin for hours. Ugh I miss you,1,wish thing not now year heart trauma make head spin hour ugh miss
Is you're  you might have a problem with someone close to you.,0,problem close you
You guys like my mask? I call it a 'smile' 🙂 #INFJproblems #INFJ #adulting #workingthroughthepain #life #love #joy #mask #smile,0,guy like mask ismile infjproblems infj adulting workingthroughthepain life love joy mask smile
Some thoughts on  about a month into my latest episode ????  pic.twitter.com/P6I7bMMBFc,0,thought month latest episode
"Wow, only 9 out of 60 pages left in my first full art book :O #amazing",0,wow page left art book amazing
So I’m trying to help myself. To understand my depression. I’m reading a book named The Chimp Paradox. Amazing book but I’ve a lot of therapy to do ?? Brain training. I’ll get happy.,1,trying help myself understand depression reading book named chimp paradox amazing book lot therapy brain training happy
"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. ",1,pain suffering just talking trying make way day love debbie
"Looking for some beautiful images. Having a really crappy week, and need some support. . Post some great beauty.  Thank you.",1,looking beautiful image having really crappy week need support post great beauty thank you
I'm like 80% with college bull shit ,0,like college bull shit
@Hayles_101 Delaney keeping up his awesome Manchester United transfer record...\n\n😂,0,delaney keeping awesome manchester united transfer recordnn
Be strong. Stay positive. Make them wonder how you're still smiling.,0,strong stay positive make wonder smiling
@DoubleEph Happy man. ,0,happy man
Ugh my arm still hurts!! I just want this to be over and to get back to my life.   ,1,ugh arm hurt just want life
Happy bday @Dineo_Jazzz . You legit the big sister I never had 😌 have an amazing day dude 🙏🏽,0,happy bday legit big sister amazing day dude
"I keep so many #secrets, my heads gonna #explode!!! \nOh hey there i didn't notice u were reading this see #good #morning \n@GoodMorningWord 💖",0,secret head gonna explode noh hey did not notice u reading good morning n
Is it true that what ever doesn't killl you makes you stronger?   I'm not so sure.    pic.twitter.com/RzFBCeaGn2,0,true doe not kill make stronger not sure
@jinsproducer Thank you so much!! I don't draw a whole lot anymore but long haired jun is #inspiring,0,thank much not draw lot anymore long haired jun inspiring
Feeling #grateful for the @davidlynchfoundation.la for teaching us how to meditate. Happy #WellnessWednesday! #justbreathe #foreverwellness,0,feeling grateful la teaching meditate happy wellnesswednesday justbreathe foreverwellness
"Is it a crime to have few friends, to be sensitive to overwhelming problems and injustice in the world? Hope no.  ",0,crime friend sensitive overwhelming problem injustice world hope no
Ive no one to talk to at this hour.  ,1,ive talk hour
OH YEON SO's kdrama is so nice and i am still in awe that she and dara are friends now.. hope they can have kdrama soon!,0,oh yeon kdrama nice awe dara friend now hope kdrama soon
"Do what makes you happy, be with who makes you smile, laugh as much as you breathe, and love as long as you live! #f4f",0,make happy make smile laugh breathe love long live ff
Sometimes I understand why Kurt Cobain blew his head off...,0,understand kurt cobain blew head off
One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell ,0,day end inevitable love god did quesarito taco bell
I guess my vacation is over... Back to work I go.  ????,0,guess vacation over work go
It seems that a lonely future is waiting for me! Giver said he had a wife but it's forbidden to talk about our job.    pic.twitter.com/RcJGUdSs9K,0,lonely future waiting me giver said wife forbidden talk job
"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",0,smartest way complex hard amp lengthy negotiation consult not insult bojo note late learn
"Even if I should decide to enter into a new  with a new guy, who'd want me now? I'm a ,  excuse of a person.",1,decide enter new new guy want now excuse person
I really did not give Notre Dame a chance in this game.  ,0,really did not notre dame chance game
It appears that my bffs  &  decided to stop by today making it impossible to leave the house. ,0,appears bffs decided stop today making impossible leave house
Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything,0,deserve world feel like care want love care want not let people tell not worth worth
